"","ensembl_gene_id","entrezgene_id","gene_biotype","hgnc_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3792","ENSG00000226784",441531,"protein_coding","PGAM4",12.4579387125725,1.62789321073334,0.441999811871833,3.68301788147679,0.000230488984752486,0.00403973685317363
"940","ENSG00000128591",2318,"protein_coding","FLNC",1201.59670897002,1.62855725492385,0.419589841384414,3.88130763497635,0.000103896315520392,0.00230431963175001
"5813","ENSG00000258479",NA,"lncRNA","LINC00640",36.0298512123628,1.6287687161964,0.610128184717613,2.6695516729001,0.00759525853508159,0.0410047121898305
"2401","ENSG00000180061",284417,"protein_coding","TMEM150B",96.5282603023641,1.62896855497854,0.429502453715068,3.79268742445695,0.00014902569392465,0.00300161913892989
"84","ENSG00000029534",286,"protein_coding","ANK1",123.905188840447,1.62977042002746,0.442653088754175,3.68182321875211,0.000231571966404536,0.0040435026298809
"930","ENSG00000128045",65997,"protein_coding","RASL11B",24.0743384823752,1.63002714448007,0.579774382812819,2.811485282554,0.00493133467189235,0.0309919704071602
"861","ENSG00000124785",51299,"protein_coding","NRN1",1452.2846802902,1.6300498448926,0.42255337328723,3.85761881916058,0.000114497023601712,0.00248181396409012
"5176","ENSG00000249035",101927096,"lncRNA","CLMAT3",19.1165047312568,1.63042849480139,0.420971889618419,3.87301037197342,0.000107499250951224,0.00236320772209116
"6907","ENSG00000277130",NA,"lncRNA","",8.47281201058899,1.63099629254122,0.554265958759792,2.94262396375683,0.00325443460712841,0.0235469402584114
"1511","ENSG00000151650",27287,"protein_coding","VENTX",70.4928142632566,1.63114129649225,0.478936136148858,3.40575950190002,0.000659802743687069,0.00822810235450721
"1215","ENSG00000139117",144402,"protein_coding","CPNE8",954.614663453461,1.63175696362002,0.404784419437575,4.03117532509589,5.54986233521697e-05,0.00149854326329605
"5778","ENSG00000257954",NA,"processed_pseudogene","",7.44182339248499,1.63386429726367,0.603849865495706,2.70574589914402,0.00681511712869389,0.038233196996295
"6916","ENSG00000277342",NA,"lncRNA","",20.7682577513802,1.63394963674236,0.577699731876463,2.82837181079352,0.00467854338941616,0.0298974247601483
"945","ENSG00000128652",3232,"protein_coding","HOXD3",106.396058939246,1.63414265496026,0.421545057213792,3.87655513211599,0.000105945812122661,0.00233318726437034
"5706","ENSG00000256591",NA,"protein_coding","",43.4830012295514,1.63434070638675,0.455133616408797,3.59090308310428,0.000329534165508337,0.00511741020344146
"5342","ENSG00000251221",103689917,"lncRNA","LINC01337",3.13238924356189,1.63453857168081,0.608827176079173,2.68473326405562,0.0072587710903188,0.0397185827996812
"6889","ENSG00000276691",NA,"lncRNA","",10.7267659556299,1.63590820113778,0.540030497274511,3.02928854832102,0.00245130434158023,0.0194300153958653
"6402","ENSG00000267551",100996351,"lncRNA","GNA15-DT",5.11615144289695,1.63766566556531,0.413962329842969,3.95607413405594,7.61915256845049e-05,0.00186434180399511
"713","ENSG00000117114",23266,"protein_coding","ADGRL2",5066.74697681358,1.63792357757993,0.464675420378019,3.52487673276857,0.000423679893829384,0.00603946450033302
"7302","ENSG00000285520",NA,"lncRNA","",7.18182427918417,1.63815398625883,0.518013938419737,3.162374339301,0.00156488258038674,0.0144547780227035
"4257","ENSG00000232618",NA,"lncRNA","HIVEP2-DT",16.3047241273477,1.63849841889295,0.400955888477861,4.08648049817435,4.37966280837776e-05,0.00127595774484576
"230","ENSG00000079102",862,"protein_coding","RUNX1T1",961.020419759105,1.63850963516186,0.546941111492759,2.99576974692923,0.00273753056507624,0.0209584091639305
"24","ENSG00000006606",10344,"protein_coding","CCL26",32.9038622193226,1.63913006367661,0.548440671073849,2.9887099008671,0.00280157992972334,0.0212958937864853
"6624","ENSG00000271826",101927352,"lncRNA","PLS3-AS1",22.6934217814528,1.63982931615503,0.636102770478046,2.5779314165267,0.00993937230580304,0.0490089838373472
"7557","ENSG00000287260",101928868,"lncRNA","",20.928519832908,1.64003577441625,0.552253436561703,2.96971583305485,0.00298075338629682,0.0222315517774604
"4222","ENSG00000232139",100506126,"lncRNA","LINC00867",4.38398975816644,1.64086512186762,0.619674762069066,2.64794570040071,0.00809825314682001,0.0428445058212305
"71","ENSG00000022267",2273,"protein_coding","FHL1",3191.33071894956,1.64150787633071,0.436025835810771,3.76470323892252,0.000166746997192992,0.00322602627694978
"5979","ENSG00000259845",NA,"transcribed_unprocessed_pseudogene","HERC2P10",17.4395950126952,1.64229776591477,0.521221741967471,3.15086197232591,0.00162789401327679,0.014837662395141
"4217","ENSG00000232046",101060019,"lncRNA","LINC01798",5.76887068864997,1.644448031976,0.591287052029065,2.78113316760937,0.00541695117417705,0.0329870004638378
"4574","ENSG00000236383",100874261,"protein_coding","CCDC200",96.548856626695,1.64471231051582,0.391168371440952,4.20461476590547,2.61527211917684e-05,0.000892223129748073
"5518","ENSG00000254102",401463,"lncRNA","BHLHE22-AS1",18.1109662026077,1.64502030841048,0.592321912557726,2.77724033761821,0.00548226247401244,0.0332649510351167
"5917","ENSG00000259381",NA,"processed_pseudogene","",23.5341039312282,1.64547838965792,0.591214762406742,2.78321600590526,0.00538229593357898,0.0328455799340026
"409","ENSG00000103044",3038,"protein_coding","HAS3",920.756494714489,1.64575034028293,0.565554359021063,2.90997728871124,0.00361455020812675,0.0251748354869568
"7499","ENSG00000286924",NA,"lncRNA","",6.9004129327058,1.64660753110524,0.636733473789262,2.58602319319907,0.00970903971650872,0.0482435308596544
"261","ENSG00000084734",2646,"protein_coding","GCKR",12.5301381595895,1.64673183182789,0.327954057237694,5.02122719779122,5.13423854019168e-07,4.95626933897985e-05
"303","ENSG00000092295",7051,"protein_coding","TGM1",249.850212409682,1.6468442044508,0.565890951814596,2.91017942444564,0.00361221320343396,0.0251656338108812
"4791","ENSG00000240032",109729161,"lncRNA","LNCSRLR",21.1016474181012,1.64714584565147,0.547096788410938,3.0107028236003,0.00260643808774725,0.0201956947443622
"7254","ENSG00000284154",100500853,"miRNA","MIR3605",2.83344722638992,1.64723839775565,0.612364162145305,2.68996538266519,0.00714594313782435,0.0393893688168063
"6873","ENSG00000276476",100506622,"lncRNA","LINC00540",12.6273346370995,1.64737141079761,0.512632776652401,3.2135506854542,0.00131104656108272,0.0128829669127993
"7195","ENSG00000281021",NA,"lncRNA","",12.2414925458605,1.64765484672802,0.628794832995623,2.62033776403422,0.00878427155569986,0.0453125734633418
"3451","ENSG00000222046",149069,"protein_coding","DCDC2B",20.372969026499,1.64783139505699,0.51925547602013,3.17345020159808,0.00150638740920093,0.0141128977428984
"1301","ENSG00000142677",58985,"protein_coding","IL22RA1",86.5471508830429,1.64832449704855,0.617417918448731,2.66970628450496,0.00759176237443376,0.0410036598921801
"1778","ENSG00000163395",91156,"protein_coding","IGFN1",36.0553818844361,1.64844299835276,0.571115688761618,2.8863556557642,0.00389731471979389,0.0264911798069144
"718","ENSG00000117281",11126,"protein_coding","CD160",65.7584009709074,1.65002392553678,0.517388619884946,3.18913841959589,0.00142697531354778,0.0136268462668933
"7136","ENSG00000280007",NA,"lncRNA","",86.9272460438362,1.65017012432987,0.455162574260353,3.62545212995911,0.000288456328907273,0.00470376604382397
"3516","ENSG00000223731",100130302,"protein_coding","SUPT20HL1",3.31357884427878,1.65028475847508,0.584469027390006,2.82356238078955,0.00474931827546157,0.0302037758949612
"7484","ENSG00000286828",NA,"lncRNA","",14.8227719378239,1.6505139769146,0.543983907337147,3.03412280152554,0.0024123621252962,0.0192441527537544
"2354","ENSG00000178222",285498,"protein_coding","RNF212",541.161939914336,1.65106791697884,0.631911530722335,2.61281498549569,0.00897999003684023,0.0459646718241833
"7061","ENSG00000279432",NA,"TEC","",14.6994057052424,1.65360192463155,0.513453164165256,3.22055065591013,0.00127944579276844,0.0126727031180589
"4335","ENSG00000233384",102723817,"lncRNA","CNIH3-AS2",23.3981873945222,1.65385093634384,0.515798230915874,3.20639125381874,0.0013441109745164,0.0131007750804159
"733","ENSG00000118094",11181,"protein_coding","TREH",17.0168536280925,1.65400167496666,0.491463149533654,3.36546428055925,0.00076414960312352,0.00906229869878695
"837","ENSG00000124091",140687,"protein_coding","GCNT7",18.782431214849,1.65429828261896,0.519161355423827,3.18648193925844,0.00144014479070604,0.0137034410600839
"4263","ENSG00000232682",NA,"lncRNA","",13.0780226932602,1.65465803742005,0.610920402950437,2.70846746880427,0.00675947384539171,0.0380470565599677
"4612","ENSG00000236841",NA,"lncRNA","",30.4200065961558,1.65592001881446,0.461638581770467,3.58704857913676,0.000334442034575951,0.00516451682236597
"6096","ENSG00000261143",NA,"transcribed_unprocessed_pseudogene","ADAMTS7P3",15.0830809706779,1.65662591782086,0.418560188714248,3.95791564149891,7.56066487222506e-05,0.00185756459296552
"4001","ENSG00000229473",NA,"processed_pseudogene","RGS17P1",8.19246254865923,1.65691790854259,0.522652418621267,3.17020997035365,0.00152328818526465,0.014222191019627
"333","ENSG00000100055",27128,"protein_coding","CYTH4",1473.81876070444,1.65771426282923,0.379408987969154,4.36920135103389,1.24701749781506e-05,0.000524451083561906
"3750","ENSG00000226284",NA,"processed_pseudogene","ARPC3P1",14.8913678054622,1.65797451002315,0.515255757344658,3.21776998391523,0.001291913763114,0.012762272174219
"4563","ENSG00000236184",NA,"processed_pseudogene","TCEA1P4",6.68731968459285,1.65852703222763,0.569438249892361,2.91256695970307,0.00358471335945907,0.0250372238425799
"6998","ENSG00000278985",NA,"TEC","",14.2279231393937,1.65864933921188,0.531976663480154,3.11789868442933,0.00182145406676717,0.0160433103962954
"4422","ENSG00000234473",NA,"processed_pseudogene","ZNF101P2",4.37313265466379,1.65889055589249,0.621941883295672,2.66727583468414,0.00764688826653918,0.0412177564860094
"3701","ENSG00000225693",NA,"processed_pseudogene","LAGE3P1",12.1853536064302,1.65920167213752,0.530975966818702,3.12481501202114,0.00177916908428173,0.0157733519910792
"1446","ENSG00000148143",58499,"protein_coding","ZNF462",2870.04223290891,1.66042513607747,0.452347246336456,3.67068695460222,0.000241899460682167,0.00416912937277471
"7563","ENSG00000287277",105376387,"lncRNA","",4.9475028435629,1.66062598737947,0.463483341671645,3.58292486066509,0.000339768366096361,0.00521355905003943
"5429","ENSG00000253187",100874323,"lncRNA","HOXA10-AS",7.26008021733852,1.66096315531988,0.598628976127636,2.77461202440315,0.00552675962002705,0.033423545166716
"896","ENSG00000125997",NA,"transcribed_unitary_pseudogene","BPIFB9P",5.65653817194772,1.66139655924537,0.525214786805349,3.16327072463233,0.00156007181525635,0.0144354099776712
"7411","ENSG00000286319",NA,"lncRNA","",9.19625116351774,1.662425513813,0.59264412631794,2.80509911427207,0.0050301109561749,0.031410471513893
"3898","ENSG00000228140",124903852,"lncRNA","EFHD2-AS1",8.24141115980243,1.66292506714183,0.48085699681495,3.45825282393007,0.000543690911135213,0.00720961235968694
"2504","ENSG00000183160",338773,"protein_coding","TMEM119",3355.00476500646,1.66317894809279,0.492454850953968,3.3773227025197,0.000731951229082889,0.00882188069153848
"3092","ENSG00000205413",54809,"protein_coding","SAMD9",3268.95339749033,1.66420975769338,0.46438166921816,3.58371113247271,0.000338746707313636,0.0052072523960069
"548","ENSG00000108950",54757,"protein_coding","FAM20A",2127.25702150985,1.66427011636288,0.443374567902581,3.75364361613218,0.000174282603613675,0.00331671010002695
"5490","ENSG00000253796",101927413,"lncRNA","",11.0047049433523,1.66447332546637,0.583882343091577,2.85069988013889,0.00436231227295478,0.0285850635596269
"6887","ENSG00000276649",NA,NA,NA,54.6764309681977,1.66452521315125,0.561765594767555,2.96302448682354,0.00304632334195587,0.0225311830821674
"6534","ENSG00000270379",256957,"protein_coding","HEATR9",6.84130572357792,1.66453530922154,0.583732726114314,2.85153673034869,0.00435084592874822,0.0285274011960261
"5472","ENSG00000253557",100128993,"lncRNA","",5.59098240194085,1.66513135589484,0.586941406137148,2.83696351711428,0.00455448158805665,0.0293208522692064
"3517","ENSG00000223749",NA,"lncRNA","MIR503HG",245.646286669512,1.66519020646832,0.531681514127151,3.13193173398556,0.00173660249273017,0.0154992292417034
"6718","ENSG00000273274",728116,"protein_coding","ZBTB8B",34.1505641674383,1.66566585118361,0.634211927226016,2.62635529178564,0.00863046805771302,0.0447832475653116
"257","ENSG00000084207",2950,"protein_coding","GSTP1",17394.1121853375,1.66591443572413,0.428560036140782,3.88723701520521,0.000101391741900683,0.00226578983115095
"6155","ENSG00000261758",119139906,"lncRNA","STAG1-DT",3.87937585713763,1.66600251976383,0.625777377115466,2.66229266299671,0.00776103665621672,0.0416522753685651
"2551","ENSG00000184313",374977,"protein_coding","MROH7",18.9759343684711,1.66632703728808,0.565609653307514,2.94607248575746,0.00321836970234434,0.0233950237707286
"656","ENSG00000114378",3373,"protein_coding","HYAL1",312.229241408891,1.6663895825957,0.494269627498703,3.37141812866111,0.000747822624271224,0.00892548578654527
"1300","ENSG00000142634",79180,"protein_coding","EFHD2",4631.90192704354,1.66662816447273,0.391786052636442,4.25392418453262,2.1005644766118e-05,0.000768872627971601
"3905","ENSG00000228261",NA,"lncRNA","ITPRIP-AS1",10.6742920639169,1.66675645213104,0.556238322471486,2.99647899973033,0.0027311704898368,0.0209142775980885
"2294","ENSG00000176124",10301,"lncRNA","DLEU1",373.708080601612,1.6673216451611,0.398827485802485,4.1805585234585,2.90793955693593e-05,0.000949073036185927
"2295","ENSG00000176124",100874074,"lncRNA","DLEU1",373.708080601612,1.6673216451611,0.398827485802485,4.1805585234585,2.90793955693593e-05,0.000949073036185927
"5709","ENSG00000256625",NA,"unprocessed_pseudogene","",11.837586431174,1.66809006597541,0.505345640784327,3.30088939401244,0.000963788692319005,0.010553245446133
"4743","ENSG00000239218",NA,"transcribed_processed_pseudogene","RPS20P22",35.8985630011536,1.66981459762956,0.621177673544488,2.68814329417455,0.00718505561542589,0.0395152895928105
"7319","ENSG00000285696",NA,"lncRNA","",6.8299014229538,1.6704488327986,0.586678802894118,2.84729706367128,0.00440921963681229,0.0287532975335841
"2012","ENSG00000168779",6474,"protein_coding","SHOX2",601.874476223912,1.6710084235394,0.360456731543569,4.63580862086749,3.55544809590454e-06,0.000209961575559205
"3532","ENSG00000223935",NA,"lncRNA","LGALSL-DT",19.3419351371756,1.67185385117838,0.485499378508104,3.44357567730742,0.000574075905749142,0.00749517042747881
"5055","ENSG00000246214",101929524,"lncRNA","RETREG1-AS1",21.0513037386093,1.67223218511177,0.578076011393478,2.89275484910848,0.00381879234366963,0.0261599229013321
"6754","ENSG00000274008",NA,"misc_RNA","",4.91480190269376,1.67368762659079,0.644197540632045,2.59809688957935,0.00937420391543298,0.047139215424678
"4417","ENSG00000234393",NA,"lncRNA","",11.0912048711204,1.67382215231,0.571648411279012,2.92806228318727,0.00341081712577984,0.0242668129878007
"6848","ENSG00000275936",NA,"lncRNA","",8.25549495942281,1.67503757124087,0.639537563326795,2.6191386828438,0.00881521018946999,0.0454255790457794
"6966","ENSG00000278467",NA,"lncRNA","",27.5199676056094,1.67506148342471,0.516558626793508,3.24273257001342,0.00118389279539178,0.0120202216190432
"1984","ENSG00000167992",220001,"protein_coding","VWCE",154.033977426061,1.67537272368122,0.528110484813748,3.17239057329468,0.00151189523882241,0.0141477248591161
"2389","ENSG00000179242",1002,"protein_coding","CDH4",149.494456302077,1.67537552045402,0.524637562550636,3.19339605099725,0.00140609951390456,0.0134862497006723
"1460","ENSG00000149257",871,"protein_coding","SERPINH1",31886.6828507233,1.67572411257249,0.391504805455395,4.2802133951416,1.86714196631537e-05,0.000706329380191302
"4401","ENSG00000234264",101927220,"lncRNA","DEPDC1-AS1",5.3353505953878,1.67604531273099,0.557106584692173,3.00848232418053,0.0026255607471061,0.0203058622994329
"3005","ENSG00000203307",NA,"lncRNA","FAM78B-AS1",7.36549988677766,1.67604811765655,0.574037149157712,2.91975548989439,0.00350306116744027,0.0246984040153566
"3313","ENSG00000214140",768206,"protein_coding","PRCD",72.7151858362521,1.67616438073157,0.468174329965166,3.58021419255575,0.000343312672725978,0.00524309905107096
"4661","ENSG00000237438",NA,"transcribed_unprocessed_pseudogene","CECR7",709.431020239087,1.67625974704815,0.513955671897316,3.26148700890891,0.0011082951084283,0.0115034240474249
"88","ENSG00000034053",321,"protein_coding","APBA2",941.149432691747,1.67628273200414,0.41244203428779,4.0642868394798,4.81795465541132e-05,0.00136730103861338
"7479","ENSG00000286786",NA,"lncRNA","",37.7087360582948,1.67635983082909,0.565213990337919,2.96588523901692,0.00301813087368171,0.0224267267837319
